run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,fix4.stopped,participant,session,date,expName,psychopyVersion,frameRate,Unnamed: 31,response_type,response_value,unanswered,Unnamed: 30
5.0,61.44,scrambled,fps_60/1159956.bmp_pp73_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.280000000000001,,0.0,5.0,5.0,5.0,,,,,90.41896110004744,94.0605047000572,94.0605047000572,97.16064080013894,97.16064080013894,,,['1'],[1.225819000042975],,,subject_12,5.0,2023-09-01_15h13.03.229,run_1,2023.1.2,60.11273542868479,,False Alarm,1,,
5.0,70.46,veridical,fps_60/498151.bmp_pp60_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.019999999999996,,0.0,6.0,6.0,6.0,,,,,100.17191140004434,103.6115570999682,103.6115570999682,106.6905204001814,106.6905204001814,,,['1'],[0.8674378998111933],,,subject_12,5.0,2023-09-01_15h13.03.229,run_1,2023.1.2,60.11273542868479,,Hit,1,,
5.0,79.02,veridical,fps_60/497926.bmp_pp65_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.5600000000000023,,0.0,7.0,7.0,7.0,,,,,109.70217139995655,112.6662012001034,112.6662012001034,115.771642500069,115.771642500069,118.77322820015252,118.77322820015252,['1'],[1.1979608999099582],,,subject_12,5.0,2023-09-01_15h13.03.229,run_1,2023.1.2,60.11273542868479,,Hit,1,,
5.0,87.02,scrambled,fps_60/1159606.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0,,0.0,8.0,8.0,8.0,,,,,118.77322820015252,121.17785350000486,121.17785350000486,124.2796696999576,124.2796696999576,127.2855603999924,127.2855603999924,['1'],[1.356172100175172],,,subject_12,5.0,2023-09-01_15h13.03.229,run_1,2023.1.2,60.11273542868479,,False Alarm,1,,
5.0,96.61,scrambled,fps_60/713089.bmp_pp91_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.5900000000000034,,0.0,9.0,9.0,9.0,,,,,127.2855603999924,131.31178370001726,131.31178370001726,134.40414960007183,134.40414960007183,,,['2'],[1.4005998999346048],,,subject_12,5.0,2023-09-01_15h13.03.229,run_1,2023.1.2,60.11273542868479,,Correct Reject,2,,
5.0,106.23,veridical,fps_60/285933.bmp_pp89_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.620000000000005,,0.0,10.0,10.0,10.0,,,,,137.4187382000964,141.45900849997997,141.45900849997997,144.5708660001401,144.5708660001401,,,['2'],[1.8639396999496967],,,subject_12,5.0,2023-09-01_15h13.03.229,run_1,2023.1.2,60.11273542868479,,Miss,2,,
5.0,114.99,veridical,fps_60/1591932.bmp_pp76_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.759999999999991,,0.0,11.0,11.0,11.0,,,,,147.5855666999705,150.7144748000428,150.7144748000428,153.83906930009834,153.83906930009834,,,['1'],[1.2302684001624584],,,subject_12,5.0,2023-09-01_15h13.03.229,run_1,2023.1.2,60.11273542868479,,Hit,1,,
5.0,123.58,scrambled,fps_60/286001.bmp_pp90_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.5900000000000034,,0.0,12.0,12.0,12.0,,,,,156.8521875999868,159.8321521000471,159.8321521000471,162.93426320003346,162.93426320003346,165.93871390004642,165.93871390004642,['2'],[1.008004100061953],,,subject_12,5.0,2023-09-01_15h13.03.229,run_1,2023.1.2,60.11273542868479,,Correct Reject,2,,
5.0,133.47,veridical,fps_60/1159606.bmp_pp151_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.890000000000001,,0.0,13.0,13.0,13.0,,,,,165.93871390004642,170.2526765000075,170.2526765000075,173.33232469996435,173.33232469996435,176.3392221000977,176.3392221000977,['1'],[0.7869374000001699],,,subject_12,5.0,2023-09-01_15h13.03.229,run_1,2023.1.2,60.11273542868479,,Hit,1,,
5.0,141.64,veridical,fps_60/1159956.bmp_pp73_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.1699999999999875,,0.0,14.0,14.0,14.0,,,,,176.3392221000977,178.94023320009,178.94023320009,182.02067530015483,182.02067530015483,185.0318371001631,185.0318371001631,['1'],[1.1730746000539511],,,subject_12,5.0,2023-09-01_15h13.03.229,run_1,2023.1.2,60.11273542868479,,Hit,1,,
5.0,150.19,scrambled,fps_60/498151.bmp_pp60_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.550000000000012,,0.0,15.0,15.0,15.0,,,,,185.0318371001631,187.9992578001693,187.9992578001693,191.0827174000442,191.0827174000442,194.08570920000784,194.08570920000784,['1'],[1.0446120998822153],,,subject_12,5.0,2023-09-01_15h13.03.229,run_1,2023.1.2,60.11273542868479,,False Alarm,1,,
5.0,158.69,scrambled,fps_60/1159775.bmp_pp86_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.5,,0.0,16.0,16.0,16.0,,,,,194.08570920000784,196.94820320000872,196.94820320000872,200.06770000001416,200.06770000001416,203.06860220013183,203.06860220013183,['2'],[1.0015769999008626],,,subject_12,5.0,2023-09-01_15h13.03.229,run_1,2023.1.2,60.11273542868479,,Correct Reject,2,,
5.0,168.37,veridical,fps_60/1592201.bmp_pp100_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.680000000000007,,0.0,17.0,17.0,17.0,,,,,203.06860220013183,207.18814039998688,207.18814039998688,210.2745408001356,210.2745408001356,,,['1'],[0.9855726000387222],,,subject_12,5.0,2023-09-01_15h13.03.229,run_1,2023.1.2,60.11273542868479,,Hit,1,,
5.0,177.31,scrambled,fps_60/1591932.bmp_pp76_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9399999999999977,,0.0,18.0,18.0,18.0,,,,,213.28889450011772,216.56832900014703,216.56832900014703,219.6875877999701,219.6875877999701,222.69594500004317,222.69594500004317,['2'],[1.0318523000460118],,,subject_12,5.0,2023-09-01_15h13.03.229,run_1,2023.1.2,60.11273542868479,,Correct Reject,2,,
5.0,188.96,scrambled,fps_60/1592201.bmp_pp100_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,5.650000000000006,,0.0,19.0,19.0,19.0,,,,,222.69594500004317,228.695204900112,228.695204900112,231.78767510014583,231.78767510014583,234.79066860000603,234.79066860000603,['2'],[1.7256718999706209],,,subject_12,5.0,2023-09-01_15h13.03.229,run_1,2023.1.2,60.11273542868479,,Correct Reject,2,,
6.0,10.0,veridical,fps_60/1159329.bmp_pp95_L2_V1_veridical_freeview_isoFalse_fps60.mp4,10.0,,0.0,0.0,0.0,0.0,,,,,34.571499600075185,44.96898330003023,44.96898330003023,48.05974270007573,48.05974270007573,51.066621700068936,51.066621700068936,['1'],[0.8424331999849528],,,subject_12,6.0,2023-09-01_15h17.22.402,run_1,2023.1.2,59.960270343442616,,Hit,1,,
6.0,21.84,scrambled,fps_60/713274.bmp_pp91_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,5.84,,0.0,1.0,1.0,1.0,,,,,51.066621700068936,57.34028479992412,57.34028479992412,60.43064150004648,60.43064150004648,63.43752339994535,63.43752339994535,['2'],[0.6400506999343634],,,subject_12,6.0,2023-09-01_15h17.22.402,run_1,2023.1.2,59.960270343442616,,Correct Reject,2,,
6.0,29.93,veridical,fps_60/1159813.bmp_pp88_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.09,,0.0,2.0,2.0,2.0,,,,,63.43752339994535,65.97360839997418,65.97360839997418,69.07081920001656,69.07081920001656,72.07454030006193,72.07454030006193,['2'],[1.100984500022605],,,subject_12,6.0,2023-09-01_15h17.22.402,run_1,2023.1.2,59.960270343442616,,Miss,2,,
6.0,43.81,scrambled,fps_60/1592747.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,7.880000000000003,,0.0,3.0,3.0,3.0,,,,,72.07454030006193,80.39503169991076,80.39503169991076,83.4857636000961,83.4857636000961,86.48662169999443,86.48662169999443,['2'],[0.5855691998731345],,,subject_12,6.0,2023-09-01_15h17.22.402,run_1,2023.1.2,59.960270343442616,,Correct Reject,2,,
6.0,52.41,veridical,fps_60/1591977.bmp_pp58_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.5999999999999943,,0.0,4.0,4.0,4.0,,,,,86.48662169999443,89.5185150001198,89.5185150001198,92.6563556001056,92.6563556001056,95.66536549990995,95.66536549990995,['1'],[1.0202872999943793],,,subject_12,6.0,2023-09-01_15h17.22.402,run_1,2023.1.2,59.960270343442616,,Hit,1,,
